code,year,antigen_base,drop_pct
AGO,2000,MCV,0.0
AGO,2001,DTPCV,0.27485380116959063
AGO,2001,MCV,0.0
AGO,2001,VAD,0.0
AGO,2002,DTPCV,0.27692307692307694
AGO,2002,MCV,0.0
AGO,2003,DTPCV,0.3235294117647059
AGO,2003,MCV,0.0
AGO,2004,DTPCV,0.26666666666666666
AGO,2004,MCV,0.0
AGO,2004,VAD,0.0
AGO,2005,DTPCV,0.24193548387096775
AGO,2005,MCV,0.0
AGO,2005,VAD,0.0
AGO,2006,DTPCV,0.36318407960199006
AGO,2006,MCV,0.0
AGO,2006,VAD,0.0
AGO,2007,DTPCV,0.26460481099656363
AGO,2007,MCV,0.0
AGO,2007,VAD,0.0
AGO,2008,DTPCV,0.21561338289962834
AGO,2008,MCV,0.0
AGO,2008,VAD,0.0
AGO,2009,DTPCV,0.22834645669291348
AGO,2009,MCV,0.0
AGO,2009,VAD,0.0
AGO,2010,DTPCV,0.17957746478873238
AGO,2010,MCV,1.0
AGO,2010,VAD,0.0
AGO,2011,DTPCV,0.17115654291829663
AGO,2011,MCV,0.0
AGO,2011,VAD,0.0
AGO,2012,DTPCV,0.16228665286010147
AGO,2012,MCV,0.0
AGO,2012,VAD,0.0
AGO,2013,DTPCV,0.1321014492753622
AGO,2013,MCV,0.0
AGO,2013,PCV,0.7954545454545454
AGO,2013,VAD,0.0
AGO,2014,DTPCV,0.19475655430711605
AGO,2014,IPV,0.0
AGO,2014,MCV,0.0
AGO,2014,PCV,0.3373015873015873
AGO,2014,ROTA,0.0
AGO,2014,VAD,0.0
AGO,2015,DTPCV,0.16412213740458012
AGO,2015,IPV,0.0
AGO,2015,MCV,0.6777251184834122
AGO,2015,PCV,0.24719101123595505
AGO,2015,ROTA,0.0
AGO,2015,VAD,0.0
AGO,2016,DTPCV,0.18283582089552233
AGO,2016,MCV,0.6476683937823833
AGO,2016,PCV,0.22222222222222215
AGO,2016,ROTA,0.0
AGO,2016,VAD,0.0
AGO,2017,DTPCV,0.15999999999999995
AGO,2017,MCV,0.5760869565217391
AGO,2017,PCV,0.24242424242424238
AGO,2017,ROTA,0.0
AGO,2017,VAD,0.0
AGO,2018,DTPCV,0.1395001864975757
AGO,2018,IPV,0.0
AGO,2018,MCV,0.5528846153846153
AGO,2018,PCV,0.22684703433922995
AGO,2018,RCV,0.0
AGO,2018,ROTA,0.0
AGO,2018,VAD,0.0
AGO,2019,DTPCV,0.13360323886639677
AGO,2019,IPV,0.0
AGO,2019,MCV,0.35137701804368476
AGO,2019,PCV,0.2154245457916204
AGO,2019,RCV,0.0
AGO,2019,ROTA,0.0
AGO,2019,VAD,0.0
AGO,2020,DTPCV,0.14847085475298422
AGO,2020,IPV,0.0
AGO,2020,MCV,0.3445333895091637
